TransactionID,TransactionLineID,Date,DateKey,CustomerID,ProductID,StoreID,PromotionID,QuantitySold,UnitPrice,DiscountAmount,COGS
14371,15516,2023-07-17,20230717,C0237,P009,ST04,PROMO20,2,2.7,1.89,4.0
14372,15517,2023-08-01,20230801,C0362,P006,ST10,PROMO00,5,2.95,0.0,11.5
14372,15518,01/08/2023,20230801,C0362,P006,ST10,PROMO00,2,3.51,0.0,4.6
14373,15519,03/12/2022,20221203,C0396,P017,ST03,PROMO16,3,4.39,2.63,10.5
14373,15520,2022-12-03,20221203,C0396,P036,ST03,PROMO16,7,11.86,16.6,63.0
14373,15521,2022-12-03,20221203,C0396,P004,ST03,PROMO16,3,4.49,2.69,9.6
14373,15522,03-12-2022,20221203,C0396,P004,ST03,PROMO16,1,4.52,0.9,3.2
14374,15523,28/01/2023,20230128,C0337,P001,ST09,PROMO00,2,1.9,0.0,2.4
14375,15524,28/06/2022,20220628,C0424,P023,ST02,PROMO00,1,1.24,0.0,0.8
14375,15525,2022-06-28,20220628,C0424,P029,ST02,PROMO00,6,1.8,0.0,7.8
14375,15526,2022-06-28,20220628,C0424,P040,ST02,PROMO00,7,9.95,0.0,54.6
14375,15527,2022-06-28,20220628,C0424,P049,ST02,PROMO00,5,2.11,0.0,7.5
14375,15528,2022-06-28,20220628,C0424,P028,ST02,PROMO00,2,1.68,0.0,2.2
14375,15529,28/06/2022,20220628,C0424,P026,ST02,PROMO00,2,1.28,0.0,1.9
14376,15530,27/12/2024,20241227,C0383,P058,ST11,PROMO00,5,2.94,0.0,10.5
14376,15531,27-12-2024,20241227,C0383,P033,ST11,PROMO00,2,11.45,0.0,14.4
14376,15532,27-12-2024,20241227,C0383,P026,ST11,PROMO00,6,1.19,0.0,5.7
14377,15533,2022-02-18,20220218,C0250,P012,ST08,PROMO00,7,2.6,0.0,11.9
14377,15534,2022-02-18,20220218,C0250,P035,ST08,PROMO00,5,12.45,0.0,42.5
14377,15535,18/02/2022,20220218,C0250,P019,ST08,PROMO00,8,4.31,0.0,24.8
14377,15536,18/02/2022,20220218,C0250,P015,ST08,PROMO00,4,3.79,0.0,11.2
14377,15537,2022-02-18,20220218,C0250,P056,ST08,PROMO00,4,7.15,0.0,19.2
14377,15538,2022-02-18,20220218,C0250,P019,ST08,PROMO00,5,4.24,0.0,15.5
14378,15539,2022-01-04,20220104,C0083,P051,ST12,PROMO00,3,1.37,0.0,2.85
14378,15540,2022-01-04,20220104,C0083,P055,ST12,PROMO00,6,1.48,0.0,6.6
14378,15541,2022-01-04,20220104,C0083,P047,ST12,PROMO00,1,2.53,0.0,1.6
14379,15542,2023-09-29,20230929,C0089,P054,ST08,PROMO00,4,2.03,0.0,5.6
14379,15543,2023-09-29,20230929,C0089,P029,ST08,PROMO00,3,1.86,0.0,3.9
14379,15544,29/09/2023,20230929,C0089,P011,ST08,PROMO00,5,2.89,0.0,9.5
14379,15545,29-09-2023,20230929,C0089,P058,ST08,PROMO00,4,2.8,0.0,8.4
14379,15546,29/09/2023,20230929,C0089,P006,ST08,PROMO00,4,3.03,0.0,9.2
14379,15547,2023-09-29,20230929,C0089,P009,ST08,PROMO00,2,3.17,0.0,4.0
14380,15548,21/07/2024,20240721,C0450,P004,ST10,PROMO00,5,4.41,0.0,16.0
14380,15549,2024-07-21,20240721,C0450,P022,ST10,PROMO00,8,2.43,0.0,12.8
14380,15550,2024-07-21,20240721,C0450,P018,ST10,PROMO00,6,5.17,0.0,22.8
14380,15551,2024-07-21,20240721,C0450,P015,ST10,PROMO00,1,3.84,0.0,2.8
14381,15552,2022-01-19,20220119,C0488,P041,ST09,PROMO00,4,1.12,0.0,3.4
14382,15553,29/10/2023,20231029,C0092,P029,ST08,PROMO00,7,1.93,0.0,9.1
14382,15554,2023-10-29,20231029,C0092,P053,ST08,PROMO00,8,7.23,0.0,41.6
14382,15555,2023-10-29,20231029,C0092,P046,ST08,PROMO00,3,8.12,0.0,16.5
14382,15556,29/10/2023,20231029,C0092,P009,ST08,PROMO00,3,2.68,0.0,6.0
14383,15557,2023-02-13,20230213,C0285,P045,ST06,PROMO00,4,2.86,0.0,8.8
14383,15558,2023-02-13,20230213,C0285,P023,ST06,PROMO00,7,1.09,0.0,5.6
14383,15559,13-02-2023,20230213,C0285,P008,ST06,PROMO00,8,3.45,0.0,19.2
14384,15560,2022-12-18,20221218,C0260,P046,ST07,PROMO00,6,7.03,0.0,33.0
14384,15561,2022-12-18,20221218,C0260,P026,ST07,PROMO00,6,1.46,0.0,5.7
14384,15562,18/12/2022,20221218,C0260,P027,ST07,PROMO00,2,3.8,0.0,5.0
14384,15563,2022-12-18,20221218,C0260,P013,ST07,PROMO00,2,2.41,0.0,3.6
14384,15564,2022-12-18,20221218,C0260,P016,ST07,PROMO00,6,2.98,0.0,13.2
14385,15565,31/03/2022,20220331,C0220,P056,ST03,PROMO00,3,6.1,0.0,14.4
14385,15566,2022-03-31,20220331,C0220,P022,ST03,PROMO00,3,2.03,0.0,4.8
14385,15567,2022-03-31,20220331,C0220,P019,ST03,PROMO00,5,4.85,0.0,15.5
14385,15568,2022-03-31,20220331,C0220,P027,ST03,PROMO00,6,3.72,0.0,15.0
14385,15569,2022-03-31,20220331,C0220,P005,ST03,PROMO00,5,5.23,0.0,20.5
14386,15570,2023-06-08,20230608,C0180,P009,ST07,PROMO00,2,2.57,0.0,4.0
14386,15571,2023-06-08,20230608,C0180,P033,ST07,PROMO00,5,9.52,0.0,36.0
14386,15572,2023-06-08,20230608,C0180,P050,ST07,PROMO00,1,2.64,0.0,2.0
14386,15573,08/06/2023,20230608,C0180,P027,ST07,PROMO00,7,3.13,0.0,17.5
14387,15574,2023-09-05,20230905,C0117,P046,ST01,PROMO08,6,8.6,7.74,33.0
14387,15575,2023-09-05,20230905,C0117,P045,ST01,PROMO08,1,3.14,0.47,2.2
14387,15576,2023-09-05,20230905,C0117,P043,ST01,PROMO08,3,0.97,0.44,2.1
14388,15577,30/04/2024,20240430,C0288,P048,ST07,PROMO00,5,1.97,0.0,6.5
14388,15578,2024-04-30,20240430,C0288,P030,ST07,PROMO00,5,2.07,0.0,7.5
14389,15579,2024-05-02,20240502,C0066,P027,ST10,PROMO00,6,3.59,0.0,15.0
14389,15580,2024-05-02,20240502,C0066,P022,ST10,PROMO00,3,2.23,0.0,4.8
14389,15581,2024-05-02,20240502,C0066,P019,ST10,PROMO00,1,4.39,0.0,3.1
14390,15582,2022-08-17,20220817,C0015,P006,ST01,PROMO00,6,3.06,0.0,13.8
14390,15583,2022-08-17,20220817,C0015,P054,ST01,PROMO00,5,1.77,0.0,7.0
14391,15584,2024-07-08,20240708,C0114,P022,ST07,PROMO00,7,2.55,0.0,11.2
14392,15585,2023-09-19,20230919,C0043,P057,ST06,PROMO08,2,3.87,1.16,5.8
14393,15586,2023-05-13,20230513,C0283,P016,ST05,PROMO00,1,3.14,0.0,2.2
14393,15587,2023-05-13,20230513,C0283,P004,ST05,PROMO00,2,4.17,0.0,6.4
14393,15588,2023-05-13,20230513,C0283,P032,ST05,PROMO00,1,8.14,0.0,5.8
14393,15589,2023-05-13,20230513,C0283,P009,ST05,PROMO00,3,2.68,0.0,6.0
14393,15590,13-05-2023,20230513,C0283,P018,ST05,PROMO00,7,5.46,0.0,26.6
14393,15591,2023-05-13,20230513,C0283,P059,ST05,PROMO00,1,1.75,0.0,1.3
14394,15592,2022-01-25,20220125,C0252,P018,ST11,PROMO00,1,5.65,0.0,3.8
14394,15593,2022-01-25,20220125,C0252,P040,ST11,PROMO00,6,10.36,0.0,46.8
14394,15594,2022-01-25,20220125,C0252,P055,ST11,PROMO00,6,1.64,0.0,6.6
14394,15595,2022-01-25,20220125,C0252,P055,ST11,PROMO00,4,1.61,0.0,4.4
14394,15596,2022-01-25,20220125,C0252,P015,ST11,PROMO00,3,3.59,0.0,8.4
14395,15597,07/04/2023,20230407,C0145,P009,ST03,PROMO00,8,2.98,0.0,16.0
14395,15598,07-04-2023,20230407,C0145,P060,ST03,PROMO00,5,2.23,0.0,8.0
14395,15599,2023-04-07,20230407,C0145,P038,ST03,PROMO00,5,17.93,0.0,62.5
14395,15600,07/04/2023,20230407,C0145,P033,ST03,PROMO00,7,11.35,0.0,50.4
14396,15601,2022-10-26,20221026,C0437,P024,ST09,PROMO00,1,1.54,0.0,1.2
14396,15602,2022-10-26,20221026,C0437,P029,ST09,PROMO00,4,1.78,0.0,5.2
14396,15603,2022-10-26,20221026,C0437,P049,ST09,PROMO00,7,2.24,0.0,10.5
14396,15604,2022-10-26,20221026,C0437,P039,ST09,PROMO00,7,7.12,0.0,39.2
14396,15605,2022-10-26,20221026,C0437,P031,ST09,PROMO00,8,8.36,0.0,44.0
14396,15606,2022-10-26,20221026,C0437,P006,ST09,PROMO00,1,3.24,0.0,2.3
14397,15607,2024-12-12,20241212,C0162,P049,ST04,PROMO00,7,2.13,0.0,10.5
14398,15608,07/10/2024,20241007,C0171,P024,ST08,PROMO00,7,1.78,0.0,8.4
14398,15609,2024-10-07,20241007,C0171,P055,ST08,PROMO00,5,1.53,0.0,5.5
14398,15610,2024-10-07,20241007,C0171,P036,ST08,PROMO00,6,11.84,0.0,54.0
14398,15611,07/10/2024,20241007,C0171,P028,ST08,PROMO00,7,1.69,0.0,7.7
14399,15612,2022-04-20,20220420,C0045,P049,ST08,PROMO00,1,2.09,0.0,1.5
14399,15613,2022-04-20,20220420,C0045,P003,ST08,PROMO00,3,2.43,0.0,5.4
14399,15614,20/04/2022,20220420,C0045,P043,ST08,PROMO00,7,0.97,0.0,4.9
14399,15615,2022-04-20,20220420,C0045,P005,ST08,PROMO00,5,5.78,0.0,20.5
14399,15616,2022-04-20,20220420,C0045,P048,ST08,PROMO00,5,2.06,0.0,6.5
14400,15617,2024-02-29,20240229,C0469,P028,ST02,PROMO00,6,1.46,0.0,6.6
14400,15618,2024-02-29,20240229,C0469,P001,ST02,PROMO00,1,1.51,0.0,1.2
14401,15619,2024-05-26,20240526,C0110,P002,ST08,PROMO00,6,1.51,0.0,7.08
14401,15620,26-05-2024,20240526,C0110,P019,ST08,PROMO00,5,4.24,0.0,15.5
14401,15621,2024-05-26,20240526,C0110,P016,ST08,PROMO00,7,2.95,0.0,15.4
14401,15622,2024-05-26,20240526,C0110,P038,ST08,PROMO00,6,15.98,0.0,75.0
14402,15623,2022-12-04,20221204,C0458,P021,ST12,PROMO00,7,1.44,0.0,6.3
14402,15624,04/12/2022,20221204,C0458,P005,ST12,PROMO00,4,6.32,0.0,16.4
14402,15625,04/12/2022,20221204,C0458,P056,ST12,PROMO00,5,7.36,0.0,24.0
14402,15626,2022-12-04,20221204,C0458,P013,ST12,PROMO00,6,2.31,0.0,10.8
14402,15627,2022-12-04,20221204,C0458,P057,ST12,PROMO00,4,3.87,0.0,11.6
14403,15628,2024-12-15,20241215,C0012,P005,ST07,PROMO00,6,6.05,0.0,24.6
14403,15629,2024-12-15,20241215,C0012,P033,ST07,PROMO00,8,9.79,0.0,57.6
14403,15630,2024-12-15,20241215,C0012,P002,ST07,PROMO00,3,1.78,0.0,3.54
14403,15631,15/12/2024,20241215,C0012,P039,ST07,PROMO00,2,7.51,0.0,11.2
14404,15632,2024-04-05,20240405,C0142,P035,ST07,PROMO14,3,13.16,9.87,25.5
14405,15633,2023-03-21,20230321,C0494,P046,ST01,PROMO00,2,7.45,0.0,11.0
14405,15634,2023-03-21,20230321,C0494,P041,ST01,PROMO00,2,1.29,0.0,1.7
14405,15635,2023-03-21,20230321,C0494,P050,ST01,PROMO00,7,3.02,0.0,14.0
14405,15636,2023-03-21,20230321,C0494,P056,ST01,PROMO00,7,7.55,0.0,33.6
14406,15637,2024-04-02,20240402,C0140,P055,ST02,PROMO00,8,1.61,0.0,8.8
14406,15638,02-04-2024,20240402,C0140,P050,ST02,PROMO00,1,2.68,0.0,2.0
14407,15639,2024-03-05,20240305,C0051,P029,ST02,PROMO00,3,1.75,0.0,3.9
14408,15640,06-09-2022,20220906,C0341,P023,ST05,PROMO00,4,1.21,0.0,3.2
14408,15641,2022-09-06,20220906,C9999,P040,ST05,PROMO00,3,10.43,0.0,23.4
14408,15642,2022-09-06,20220906,C0341,P047,ST05,PROMO00,3,2.03,0.0,4.8
14408,15643,06/09/2022,20220906,C0341,P023,ST05,PROMO00,6,1.2,0.0,4.8
14409,15644,2022-09-06,20220906,C0090,P031,ST08,PROMO00,4,7.01,0.0,22.0
14409,15645,2022-09-06,20220906,C0090,P019,ST08,PROMO00,1,4.15,0.0,3.1
14409,15646,2022-09-06,20220906,C0090,P017,ST08,PROMO00,6,5.15,0.0,21.0
14409,15647,06/09/2022,20220906,C0090,P004,ST08,PROMO00,3,4.83,0.0,9.6
14410,15648,2023-09-28,20230928,C0206,P002,ST01,PROMO00,7,1.73,0.0,8.26
14410,15649,2023-09-28,20230928,C0206,P057,ST01,PROMO00,7,3.88,0.0,20.3
14411,15650,2023-06-01,20230601,C0308,P027,ST04,PROMO00,1,3.77,0.0,2.5
14411,15651,2023-06-01,20230601,C0308,P033,ST04,PROMO00,7,10.14,0.0,50.4
14411,15652,2023-06-01,20230601,C0308,P005,ST04,PROMO00,4,5.41,0.0,16.4
14411,15653,2023-06-01,20230601,C0308,P001,ST04,PROMO00,3,1.65,0.0,3.6
14412,15654,2022-06-14,20220614,C0416,P014,ST10,PROMO00,1,4.11,0.0,2.6
14412,15655,14/06/2022,20220614,C0416,P002,ST10,PROMO00,6,1.87,0.0,7.08
14412,15656,2022-06-14,20220614,C0416,P037,ST10,PROMO00,6,7.28,0.0,30.0
14412,15657,14-06-2022,20220614,C0416,P014,ST10,PROMO00,6,4.13,0.0,15.6
14412,15658,2022-06-14,20220614,C0416,P042,ST10,PROMO00,1,2.61,0.0,1.8
14412,15659,14/06/2022,20220614,C0416,P015,ST10,PROMO00,2,4.07,0.0,5.6
14413,15660,2023-12-01,20231201,C0395,P038,ST08,PROMO00,1,17.4,0.0,12.5
14413,15661,2023-12-01,20231201,C0395,P049,ST08,PROMO00,2,2.0,0.0,3.0
14413,15662,01/12/2023,20231201,C0395,P009,ST08,PROMO00,5,3.12,0.0,10.0
14413,15663,2023-12-01,20231201,C0395,P031,ST08,PROMO00,3,8.58,0.0,16.5
14413,15664,2023-12-01,20231201,C0395,P045,ST08,PROMO00,2,3.32,0.0,4.4
14413,15665,2023-12-01,20231201,C0395,P003,ST08,PROMO00,1,2.71,0.0,1.8
14414,15666,2022-08-29,20220829,C0013,P043,ST11,PROMO00,6,0.92,0.0,4.2
14414,15667,29/08/2022,20220829,C0013,P028,ST11,PROMO00,4,1.6,0.0,4.4
14414,15668,2022-08-29,20220829,C0013,P005,ST11,PROMO00,1,5.54,0.0,4.1
14414,15669,29-08-2022,20220829,C0013,P005,ST11,PROMO00,1,6.14,0.0,4.1
14415,15670,30-05-2023,20230530,C0322,P012,ST08,PROMO00,4,2.18,0.0,6.8
14415,15671,2023-05-30,20230530,C0322,P025,ST08,PROMO00,2,4.23,0.0,5.6
14415,15672,2023-05-30,20230530,C0322,P047,ST08,PROMO00,3,2.17,0.0,4.8
14415,15673,2023-05-30,20230530,C0322,P021,ST08,PROMO00,7,1.21,0.0,6.3
14415,15674,30-05-2023,20230530,C0322,P040,ST08,PROMO00,7,11.42,0.0,54.6
14416,15675,14/12/2023,20231214,C0343,P025,ST02,PROMO00,2,3.74,0.0,5.6
14417,15676,2024-06-19,20240619,C0038,P022,ST12,PROMO00,6,2.51,0.0,9.6
14417,15677,2024-06-19,20240619,C0038,P060,ST12,PROMO00,1,2.41,0.0,1.6
14417,15678,19-06-2024,20240619,C0038,P041,ST12,PROMO00,4,1.21,0.0,3.4
14417,15679,2024-06-19,20240619,C0038,P036,ST12,PROMO00,4,11.72,0.0,36.0
14417,15680,2024-06-19,20240619,C0038,P059,ST12,PROMO00,3,1.95,0.0,3.9
14418,15681,2024-06-30,20240630,C0372,P020,ST05,PROMO00,1,3.72,0.0,2.9
14418,15682,30/06/2024,20240630,C0372,P028,ST05,PROMO00,5,1.69,0.0,5.5
14418,15683,2024-06-30,20240630,C0372,P001,ST05,PROMO00,3,1.62,0.0,3.6
14418,15684,2024-06-30,20240630,C0372,P049,ST05,PROMO00,5,2.2,0.0,7.5
14418,15685,2024-06-30,20240630,C0372,P030,ST05,PROMO00,2,2.26,0.0,3.0
14418,15686,2024-06-30,20240630,C0372,P039,ST05,PROMO00,5,7.86,0.0,28.0
14419,15687,2023-11-12,20231112,C0470,P034,ST03,PROMO00,1,6.09,0.0,4.3
14419,15688,2023-11-12,20231112,C0470,P054,ST03,PROMO00,7,1.86,0.0,9.8
14419,15689,2023-11-12,20231112,C0470,P034,ST03,PROMO00,6,5.49,0.0,25.8
14419,15690,2023-11-12,20231112,C0470,P059,ST03,PROMO00,3,1.76,0.0,3.9
14419,15691,2023-11-12,20231112,C0470,P008,ST03,PROMO00,6,3.51,0.0,14.4
14420,15692,2023-07-04,20230704,C0342,P013,ST09,PROMO00,2,2.63,0.0,3.6
14420,15693,2023-07-04,20230704,C0342,P017,ST09,PROMO00,3,5.08,0.0,10.5
14420,15694,2023-07-04,20230704,C0342,P023,ST09,PROMO00,8,1.26,0.0,6.4
14420,15695,2023-07-04,20230704,C0342,P029,ST09,PROMO00,3,1.96,0.0,3.9
14420,15696,2023-07-04,20230704,C0342,P034,ST09,PROMO00,8,6.61,0.0,34.4
14420,15697,2023-07-04,20230704,C0342,P029,ST09,PROMO00,6,1.69,0.0,7.8
14421,15698,2023-02-07,20230207,C0313,P016,ST03,PROMO09,8,3.33,0.0,17.6
14422,15699,2023-10-15,20231015,C0098,P016,ST09,PROMO00,6,3.49,0.0,13.2
14422,15700,15-10-2023,20231015,C0098,P043,ST09,PROMO00,3,1.05,0.0,2.1
14422,15701,15/10/2023,20231015,C0098,P006,ST09,PROMO00,4,3.13,0.0,9.2
14423,15702,2023-05-18,20230518,C0198,P026,ST03,PROMO00,8,1.31,0.0,7.6
14424,15703,2024-09-08,20240908,C0441,P026,ST10,PROMO00,6,1.33,0.0,5.7
14424,15704,2024-09-08,20240908,C0441,P046,ST10,PROMO00,7,8.31,0.0,38.5
14424,15705,2024-09-08,20240908,C0441,P035,ST10,PROMO00,3,12.87,0.0,25.5
14425,15706,2024-08-16,20240816,C0379,P041,ST01,PROMO00,7,1.3,0.0,5.95
14425,15707,2024-08-16,20240816,C0379,P014,ST01,PROMO00,6,3.78,0.0,15.6
14425,15708,16/08/2024,20240816,C0379,P043,ST01,PROMO00,6,1.06,0.0,4.2
14426,15709,2023-09-20,20230920,C0017,P004,ST11,PROMO00,7,4.8,0.0,22.4
14427,15710,2023-06-15,20230615,C0293,P043,ST08,PROMO00,1,1.11,0.0,0.7
14427,15711,2023-06-15,20230615,C0293,P002,ST08,PROMO00,8,1.78,0.0,9.44
14427,15712,15-06-2023,20230615,C0293,P033,ST08,PROMO00,8,9.87,0.0,57.6
14427,15713,2023-06-15,20230615,C0293,P012,ST08,PROMO00,1,2.72,0.0,1.7
14427,15714,15/06/2023,20230615,C0293,P022,ST08,PROMO00,1,2.16,0.0,1.6
14428,15715,2024-11-16,20241116,C0043,P013,ST06,PROMO00,6,2.56,0.0,10.8
14428,15716,2024-11-16,20241116,C0043,P030,ST06,PROMO00,2,2.22,0.0,3.0
14428,15717,2024-11-16,20241116,C0043,P006,ST06,PROMO00,7,3.12,0.0,16.1
14428,15718,2024-11-16,20241116,C0043,P015,ST06,PROMO00,3,3.57,0.0,8.4
14429,15719,2023-11-27,20231127,C0366,P049,ST09,PROMO00,3,2.02,0.0,4.5
14429,15720,27/11/2023,20231127,C0366,P052,ST09,PROMO00,2,1.24,0.0,1.6
14429,15721,2023-11-27,20231127,C0366,P004,ST09,PROMO00,1,4.84,0.0,3.2
14429,15722,27-11-2023,20231127,C0366,P058,ST09,PROMO00,8,3.26,0.0,16.8
14429,15723,2023-11-27,20231127,C0366,P011,ST09,PROMO00,3,2.69,0.0,5.7
14430,15724,2023-05-12,20230512,C0086,P057,ST07,PROMO00,5,3.9,0.0,14.5
14430,15725,12-05-2023,20230512,C0086,P053,ST07,PROMO00,8,7.49,0.0,41.6
14430,15726,2023-05-12,20230512,C0086,P031,ST07,PROMO00,5,8.18,0.0,27.5
14430,15727,2023-05-12,20230512,C0086,P050,ST07,PROMO00,3,2.84,0.0,6.0
14431,15728,2022-02-06,20220206,C0069,P059,ST11,PROMO00,7,1.65,0.0,9.1
14431,15729,2022-02-06,20220206,C0069,P033,ST11,PROMO00,8,11.21,0.0,57.6
14432,15730,2023-03-26,20230326,C0310,P009,ST10,PROMO00,1,3.03,0.0,2.0
14432,15731,2023-03-26,20230326,C0310,P044,ST10,PROMO00,8,1.42,0.0,7.2
14432,15732,2023-03-26,20230326,C0310,P036,ST10,PROMO00,8,12.04,0.0,72.0
14432,15733,2023-03-26,20230326,C0310,P012,ST10,PROMO00,4,2.2,0.0,6.8
14432,15734,2023-03-26,20230326,C0310,P018,ST10,PROMO00,1,5.62,0.0,3.8
14432,15735,2023-03-26,20230326,C0310,P007,ST10,PROMO00,2,1.65,0.0,2.2
14433,15736,24/06/2024,20240624,C0386,P048,ST06,PROMO00,4,1.7,0.0,5.2
14433,15737,2024-06-24,20240624,C0386,P018,ST06,PROMO00,6,5.74,0.0,22.8
14433,15738,2024-06-24,20240624,C0386,P029,ST06,PROMO00,7,1.72,0.0,9.1
14433,15739,24/06/2024,20240624,C0386,P026,ST06,PROMO00,6,1.27,0.0,5.7
14434,15740,2022-09-27,20220927,C0107,P002,ST03,PROMO00,6,1.86,0.0,7.08
14434,15741,27-09-2022,20220927,C0107,P036,ST03,PROMO00,8,11.36,0.0,72.0
14435,15742,2024-11-19,20241119,C0081,P013,ST01,PROMO00,5,2.53,0.0,9.0
14436,15743,2023-05-14,20230514,C0046,P011,ST04,PROMO00,8,2.96,0.0,15.2
14436,15744,2023-05-14,20230514,C0046,P001,ST04,PROMO00,8,1.88,0.0,9.6
14437,15745,2023-09-29,20230929,C0324,P058,ST09,PROMO00,8,3.29,0.0,16.8
14438,15746,2023-04-09,20230409,C0179,P026,ST05,PROMO00,6,1.5,0.0,5.7
14438,15747,2023-04-09,20230409,C0179,P047,ST05,PROMO00,6,2.4,0.0,9.6
14439,15748,2022-01-30,20220130,C0023,P011,ST06,PROMO00,7,2.88,0.0,13.3
14439,15749,2022-01-30,20220130,C0023,P025,ST06,PROMO00,6,3.9,0.0,16.8
14439,15750,2022-01-30,20220130,C0023,P057,ST06,PROMO00,4,3.65,0.0,11.6
14440,15751,2022-03-31,20220331,C0495,P041,ST12,PROMO00,7,1.25,0.0,5.95
14441,15752,2023-07-16,20230716,C0358,P015,ST09,PROMO20,4,4.01,5.61,11.2
14442,15753,2024-08-15,20240815,C0086,P058,ST05,PROMO00,5,2.75,0.0,10.5
14442,15754,2024-08-15,20240815,C0086,P029,ST05,PROMO00,8,2.02,0.0,10.4
14442,15755,2024-08-15,20240815,C0086,P022,ST05,PROMO00,5,2.23,0.0,8.0
14442,15756,15/08/2024,20240815,C0086,P025,ST05,PROMO00,6,4.41,0.0,16.8
14442,15757,15/08/2024,20240815,C0086,P028,ST05,PROMO00,4,1.52,0.0,4.4
14443,15758,2023-06-09,20230609,C0231,P057,ST06,PROMO00,6,3.72,0.0,17.4
14443,15759,2023-06-09,20230609,C0231,P037,ST06,PROMO00,6,6.51,0.0,30.0
14443,15760,2023-06-09,20230609,C0231,P025,ST06,PROMO00,6,3.84,0.0,16.8
14443,15761,2023-06-09,20230609,C0231,P012,ST06,PROMO00,7,2.38,0.0,11.9
14443,15762,2023-06-09,20230609,C0231,P058,ST06,PROMO00,6,2.68,0.0,12.6
14444,15763,2024-06-01,20240601,C0049,P048,ST03,PROMO00,3,2.05,0.0,3.9
14444,15764,01/06/2024,20240601,C0049,P021,ST03,PROMO00,1,1.23,0.0,0.9
14444,15765,01/06/2024,20240601,C0049,P022,ST03,PROMO00,2,2.42,0.0,3.2
14444,15766,2024-06-01,20240601,C0049,P032,ST03,PROMO00,7,8.08,0.0,40.6
14444,15767,2024-06-01,20240601,C0049,P052,ST03,PROMO00,4,1.06,0.0,3.2
14444,15768,2024-06-01,20240601,C0049,P043,ST03,PROMO00,4,0.96,0.0,2.8
14445,15769,2023-03-09,20230309,C0049,P037,ST08,PROMO00,2,7.7,0.0,10.0
14446,15770,2022-01-11,20220111,C0206,P019,ST12,PROMO00,6,4.2,0.0,18.6
14447,15771,2024-11-07,20241107,C0486,P042,ST03,PROMO00,1,2.29,0.0,1.8
14447,15772,07/11/2024,20241107,C0486,P059,ST03,PROMO00,3,1.82,0.0,3.9
14448,15773,21-06-2024,20240621,C0395,P033,ST09,PROMO00,2,10.62,0.0,14.4
14448,15774,2024-06-21,20240621,C0395,P020,ST09,PROMO00,7,3.86,0.0,20.3
14448,15775,21/06/2024,20240621,C0395,P013,ST09,PROMO00,6,2.77,0.0,10.8
14449,15776,2022-12-09,20221209,C0292,P039,ST11,PROMO00,7,7.65,0.0,39.2
14450,15777,22/09/2024,20240922,C0109,P046,ST04,PROMO00,4,7.2,0.0,22.0
14450,15778,22-09-2024,20240922,C0109,P055,ST04,PROMO00,2,1.75,0.0,2.2
14450,15779,2024-09-22,20240922,C0109,P034,ST04,PROMO00,4,5.72,0.0,17.2
14450,15780,22/09/2024,20240922,C0109,P059,ST04,PROMO00,5,2.04,0.0,6.5
14450,15781,2024-09-22,20240922,C0109,P033,ST04,PROMO00,4,10.41,0.0,28.8
14451,15782,12/09/2023,20230912,C0117,P008,ST06,PROMO00,5,3.09,0.0,12.0
14451,15783,2023-09-12,20230912,C0117,P016,ST06,PROMO00,8,2.98,0.0,17.6
14451,15784,12/09/2023,20230912,C0117,P032,ST06,PROMO00,2,7.45,0.0,11.6
14451,15785,2023-09-12,20230912,C0117,P046,ST06,PROMO00,3,7.2,0.0,16.5
14452,15786,2022-04-13,20220413,C0163,P029,ST10,PROMO00,6,1.81,0.0,7.8
14452,15787,2022-04-13,20220413,C0163,P010,ST10,PROMO00,1,2.93,0.0,2.1
14452,15788,2022-04-13,20220413,C0163,P018,ST10,PROMO00,5,5.11,0.0,19.0
14452,15789,13/04/2022,20220413,C0163,P056,ST10,PROMO00,5,6.25,0.0,24.0
14452,15790,13/04/2022,20220413,C0163,P036,ST10,PROMO00,7,14.05,0.0,63.0
14453,15791,2023-06-11,20230611,C0348,P013,ST12,PROMO00,4,2.61,0.0,7.2
14453,15792,2023-06-11,20230611,C0348,P042,ST12,PROMO00,2,2.3,0.0,3.6
14453,15793,11/06/2023,20230611,C0348,P011,ST12,PROMO00,4,2.74,0.0,7.6
14453,15794,2023-06-11,20230611,C0348,P034,ST12,PROMO00,8,6.05,0.0,34.4
14453,15795,2023-06-11,20230611,C0348,P032,ST12,PROMO00,4,7.5,0.0,23.2
14454,15796,2023-04-18,20230418,C0497,P016,ST06,PROMO00,6,3.43,0.0,13.2
14454,15797,2023-04-18,20230418,C0497,P013,ST06,PROMO00,8,2.58,0.0,14.4
14455,15798,2022-01-05,20220105,C0449,P030,ST05,PROMO00,5,1.93,0.0,7.5
14456,15799,2024-03-22,20240322,C0123,P055,ST07,PROMO00,4,1.53,0.0,4.4
14457,15800,2023-05-12,20230512,C0409,P004,ST11,PROMO00,4,4.33,0.0,12.8
14457,15801,12/05/2023,20230512,C0409,P050,ST11,PROMO00,1,3.19,0.0,2.0
14457,15802,2023-05-12,20230512,C0409,P032,ST11,PROMO00,7,8.38,0.0,40.6
14457,15803,2023-05-12,20230512,C0409,P017,ST11,PROMO00,1,4.62,0.0,3.5
14457,15804,12/05/2023,20230512,C0409,P013,ST11,PROMO00,1,2.52,0.0,1.8
14457,15805,2023-05-12,20230512,C0409,P016,ST11,PROMO00,6,3.32,0.0,13.2
